date,open,high,low,close,volume
2002-07-01,18.19437226899434,18.480692604819193,17.764891082615527,17.98613929748535,2047540
2002-07-02,18.22040190483378,19.78215060052573,18.064227171792894,19.144437789916992,5546354
2002-07-03,19.13141894021678,20.172584996195663,19.072853767685835,20.107511520385742,5745267
2002-07-04,20.172582704776403,20.61507764805888,19.35266492134694,19.606449127197266,3896601
2002-07-05,19.391712561204073,19.94483239693298,19.287596078989175,19.80817985534668,3261038
2002-07-08,19.957850678456104,19.964357618264472,19.450282067739085,19.50234031677246,2092667
2002-07-09,19.612958462708672,19.8146844646044,19.27457993529252,19.39171028137207,1026800
2002-07-10,19.495828746326517,19.52185786648359,19.26156666491286,19.320133209228516,1513611
2002-07-11,19.38520631476271,19.38520631476271,19.00127643156179,19.176973342895508,1454750
2002-07-12,19.521858861229795,19.61946840811331,19.092379039395222,19.176973342895508,475040
2002-07-15,19.24855192539902,19.261565802253216,18.74098342242686,18.877635955810547,535634
2002-07-16,18.740977765309022,18.871123320980107,18.53925181269821,18.714948654174805,1400542
2002-07-17,18.740983924079803,18.96223212406977,18.610838325639516,18.84510040283203,1242741
2002-07-18,18.88413856872412,18.99476194977977,18.740977774772375,18.86461639404297,1076009
2002-07-19,18.610839242767,19.52185847674332,18.220401062922694,18.942710876464844,4412276
2002-07-22,18.74098295575327,18.871128547469077,18.363560057135995,18.806055068969727,1842252
2002-07-23,18.858115212312235,18.975246939340547,18.688926608617265,18.897159576416016,2576926
2002-07-24,18.623852360223328,18.77352014101517,18.304995982670864,18.428634643554688,1909121
2002-07-25,18.871133684761798,19.105395813623474,18.051215551104303,18.187868118286133,2055350
2002-07-26,17.82995894341765,17.99264055976147,17.608712163635282,17.869003295898438,1349804
2002-07-29,18.02518492131786,18.74098649351923,17.56967458168369,18.454666137695312,1999052
2002-07-30,18.98825967499155,18.98825967499155,17.56967198455291,17.953601837158203,3601317
2002-07-31,17.764887771629525,18.480689160423488,17.478567489168498,18.298486709594727,1734975
2002-08-01,18.467677906589618,18.98175337349304,18.318010123643536,18.838592529296875,2501174
2002-08-02,18.871124306487687,18.871124306487687,16.931953377795327,18.304990768432617,987239
2002-08-05,18.220397105923272,18.350542682512774,17.673785684247356,17.842975616455078,1550274
2002-08-06,17.82345631607972,17.90805061319919,17.563165120879088,17.74536895751953,1488140
2002-08-07,17.960108814078588,18.15532789270575,17.641252441956038,17.80393409729004,1053602
2002-08-08,17.842979007600757,17.895037248130482,17.589194743697597,17.667282104492188,881501
2002-08-09,17.634744176460135,17.699817657904955,17.524120759815187,17.654266357421875,1368873
2002-08-12,17.56966928068861,17.81694655966229,17.34191417958817,17.485074996948242,467516
2002-08-13,17.569671629494064,17.699817223909612,17.179234846247418,17.47856903076172,710748
2002-08-14,17.517618333831315,17.699822217416784,17.120673134914774,17.21828269958496,573578
2002-08-16,17.244305114235512,17.556654507385403,17.244305114235512,17.465553283691406,416421
2002-08-19,17.44603102164063,17.764887350964784,17.44603102164063,17.686800003051758,297099
2002-08-20,17.95359952670808,17.96010646440224,17.537133669757143,17.569669723510742,533890
2002-08-21,17.569672601595293,17.66728214412826,17.543643481272035,17.60871696472168,326172
2002-08-22,17.569672136735765,17.569672136735765,17.24430745866206,17.49158477783203,1088593
2002-08-23,17.439527699458633,18.35054694731262,17.439527699458633,18.135807037353516,1992430
2002-08-26,18.337533069270517,18.61083952626824,18.031690551884488,18.135807037353516,1476348
2002-08-27,18.311506805395055,18.415623307111353,17.895040798529855,18.187868118286133,2143086
2002-08-28,18.070733877691733,18.597821808649986,18.03819645634922,18.12278938293457,1792769
2002-08-29,18.122789923964557,18.22039946034035,17.91455697451375,18.077239990234375,680449
2002-08-30,18.350544884410766,18.799548201482903,18.220399292204977,18.68892478942871,2018241
2002-09-02,18.740986446714093,18.936204188010365,18.383085661507256,18.51323127746582,559938
2002-09-03,18.363561634820854,18.54576547887682,18.12279124549893,18.272459030151367,311476
2002-09-04,17.986138283710964,18.20738648611031,17.947095286395182,18.14231300354004,225780
2002-09-05,18.337531105820876,18.350544982469547,18.0251816828579,18.23992156982422,611853
2002-09-06,18.25293483938245,18.75399634187076,18.090251841872902,18.597820281982422,1450828
2002-09-09,18.662897235645097,18.675911113315284,17.6998184072969,18.396099090576172,1168799
2002-09-11,18.591315656341212,18.923185875315326,18.545762994824862,18.740982055664062,997804
2002-09-12,18.884142882317185,19.001273226594442,18.552269932777417,18.740982055664062,1523280
2002-09-13,17.11416018242268,18.94921498465528,17.11416018242268,18.649879455566406,699270
2002-09-16,18.727968252169468,18.73447655590447,18.35054534270531,18.57830047607422,1936346
2002-09-17,18.428632611147115,18.74098201559577,18.422124307925653,18.708444595336914,862224
2002-09-18,18.597823120977097,18.87112956089901,18.42863452530212,18.786535263061523,792280
2002-09-19,18.740982465946935,19.196491342405814,18.64337293339044,19.020795822143555,1652959
2002-09-20,18.220401287817097,18.70844765336341,17.895037954308254,18.331026077270508,1619717
2002-09-23,18.226907286806142,18.33753069698512,17.960107803344727,17.960107803344727,989037
2002-09-24,17.634743114288913,18.220398950885414,17.192248109078417,18.064224243164062,1344084
2002-09-25,18.090256820745015,18.090256820745015,17.76489210146051,17.829965591430664,775428
2002-09-26,17.895040175547663,18.71495828066125,17.211774632858603,17.61522674560547,13899418
